0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239
-400.6621618,-356.9445367,-376.2217981,0,0,0,0,0,0,0,0,0,0.6604621274,6.305745511,-9.06637183,0,0,0,0,0,0,0,0,0,-52.90956102,-66.78582771,-51.73730097,0,0,0,0,0,0,0,0,0,5.283870508,4.960110502,-1.785153753,0,0,0,0,0,0,0,0,0,-17.17917802,-26.87864557,-28.67380112,0,0,0,0,0,0,0,0,0,-8.415602112,-11.02508863,-13.03114427,0,0,0,0,0,0,0,0,0,26.43536161,20.76812299,8.780579342,0,0,0,0,0,0,0,0,0,21.83560231,16.21522473,9.052839383,0,0,0,0,0,0,0,0,0,3.853032817,10.9507655,9.285587504,0,0,0,0,0,0,0,0,0,10.69528157,21.86077163,25.90355892,0,0,0,0,0,0,0,0,0,-30.03591623,-25.21677484,-17.85598608,0,0,0,0,0,0,0,0,0,-0.3885210408,-6.244651852,-5.89343759,0,0,0,0,0,0,0,0,0,6.126701235,4.11458396,-1.063996461,0,0,0,0,0,0,0,0,0,-6.348423784,-9.561434638,-5.567881708,0,0,0,0,0,0,0,0,0,-7.649190931,-6.948134601,-6.006699485,0,0,0,0,0,0,0,0,0,9.657840116,4.785305947,3.349493501,0,0,0,0,0,0,0,0,0,-7.209719747,-7.980739212,-6.398173161,0,0,0,0,0,0,0,0,0,-2.278329818,-4.579352531,-5.225284682,0,0,0,0,0,0,0,0,0,8.219574827,7.426362555,6.888477713,0,0,0,0,0,0,0,0,0,2.750402185,6.125585514,4.151092871,0,0,0,0,0,0,0,0,0
-301.6364114,-311.3961504,0,0,0,0,0,0,0,0,0,0,14.78145024,20.15473351,0,0,0,0,0,0,0,0,0,0,-42.49480601,-68.71422943,0,0,0,0,0,0,0,0,0,0,-4.958736164,-11.95312823,0,0,0,0,0,0,0,0,0,0,8.43208941,3.175284882,0,0,0,0,0,0,0,0,0,0,3.080365245,-4.77798123,0,0,0,0,0,0,0,0,0,0,14.84345561,15.2093895,0,0,0,0,0,0,0,0,0,0,19.60968545,21.45120779,0,0,0,0,0,0,0,0,0,0,-22.66196649,-13.03733674,0,0,0,0,0,0,0,0,0,0,8.147271269,12.55301679,0,0,0,0,0,0,0,0,0,0,8.682772762,6.502251604,0,0,0,0,0,0,0,0,0,0,6.273645604,0.6617824203,0,0,0,0,0,0,0,0,0,0,-20.22736537,-19.7170398,0,0,0,0,0,0,0,0,0,0,6.644522604,2.24085754,0,0,0,0,0,0,0,0,0,0,-16.58918269,-17.3885506,0,0,0,0,0,0,0,0,0,0,7.218832539,4.322138491,0,0,0,0,0,0,0,0,0,0,-0.164165605,1.745607842,0,0,0,0,0,0,0,0,0,0,4.806898627,8.29802222,0,0,0,0,0,0,0,0,0,0,-15.29294553,-9.664352089,0,0,0,0,0,0,0,0,0,0,0.3425146851,0.3651072535,0,0,0,0,0,0,0,0,0,0
-276.6130568,-293.4403056,0,0,0,0,0,0,0,0,0,0,-7.106755607,1.193098588,0,0,0,0,0,0,0,0,0,0,-38.89038506,-61.63264686,0,0,0,0,0,0,0,0,0,0,-5.25646777,-9.83245234,0,0,0,0,0,0,0,0,0,0,15.94812899,8.832301157,0,0,0,0,0,0,0,0,0,0,6.917370715,-2.612947493,0,0,0,0,0,0,0,0,0,0,12.62661571,9.463399415,0,0,0,0,0,0,0,0,0,0,29.83182423,32.1600105,0,0,0,0,0,0,0,0,0,0,-16.99622401,-7.806917416,0,0,0,0,0,0,0,0,0,0,-0.2624923478,9.297746136,0,0,0,0,0,0,0,0,0,0,-6.13367358,-7.719119181,0,0,0,0,0,0,0,0,0,0,1.971928502,-4.464375548,0,0,0,0,0,0,0,0,0,0,-12.93487559,-11.26154007,0,0,0,0,0,0,0,0,0,0,-3.701118255,-5.294235379,0,0,0,0,0,0,0,0,0,0,-8.778061578,-12.61236437,0,0,0,0,0,0,0,0,0,0,3.556935787,1.94447469,0,0,0,0,0,0,0,0,0,0,-6.176073757,-3.748850754,0,0,0,0,0,0,0,0,0,0,0.01238560782,3.14410478,0,0,0,0,0,0,0,0,0,0,-6.381119574,-2.629145318,0,0,0,0,0,0,0,0,0,0,-0.6019137111,1.308510941,0,0,0,0,0,0,0,0,0,0
-369.3929162,-362.1608878,-381.0246292,0,0,0,0,0,0,0,0,0,-27.73926593,-39.33283659,-23.62699157,0,0,0,0,0,0,0,0,0,-14.46137245,-16.54241168,-20.73322616,0,0,0,0,0,0,0,0,0,-20.6618986,-30.08337598,-32.03829956,0,0,0,0,0,0,0,0,0,-28.92930736,-26.64903982,-26.81227485,0,0,0,0,0,0,0,0,0,3.341399028,3.332292438,4.419689832,0,0,0,0,0,0,0,0,0,-20.22721631,-16.35271782,2.218557453,0,0,0,0,0,0,0,0,0,4.821542996,5.964190188,10.78120297,0,0,0,0,0,0,0,0,0,19.12886668,23.79846599,25.13139893,0,0,0,0,0,0,0,0,0,9.23816412,16.74959398,13.99073962,0,0,0,0,0,0,0,0,0,2.293642357,5.724173673,-13.41415781,0,0,0,0,0,0,0,0,0,-31.75394939,-26.94868659,-13.52695866,0,0,0,0,0,0,0,0,0,-11.0889063,-13.66064751,-0.2720489169,0,0,0,0,0,0,0,0,0,4.550069467,-1.426070814,-3.863209743,0,0,0,0,0,0,0,0,0,4.464463136,8.842407183,12.45857702,0,0,0,0,0,0,0,0,0,-7.543734734,-4.545387179,-1.026110709,0,0,0,0,0,0,0,0,0,6.20535249,2.396673743,-4.714267853,0,0,0,0,0,0,0,0,0,9.871152807,6.393268052,1.453537117,0,0,0,0,0,0,0,0,0,0.8193695282,6.537027958,8.861058862,0,0,0,0,0,0,0,0,0,1.223058851,13.66319409,19.22599224,0,0,0,0,0,0,0,0,0
-379.3043462,-358.4083848,-397.4968748,0,0,0,0,0,0,0,0,0,-3.889813707,-4.970654344,-12.1540197,0,0,0,0,0,0,0,0,0,-60.58169329,-67.83793678,-47.20440283,0,0,0,0,0,0,0,0,0,-1.263128578,-1.903716141,-0.7666483725,0,0,0,0,0,0,0,0,0,-28.8610488,-31.15545772,-22.53166896,0,0,0,0,0,0,0,0,0,-17.5990908,-17.29810599,-10.23180057,0,0,0,0,0,0,0,0,0,11.895555,9.767679825,3.660476419,0,0,0,0,0,0,0,0,0,9.35276743,5.770565961,7.597475526,0,0,0,0,0,0,0,0,0,8.746753527,12.39294802,10.30540256,0,0,0,0,0,0,0,0,0,21.04497182,28.78904598,33.78192213,0,0,0,0,0,0,0,0,0,-40.59565777,-36.69401225,-25.34552107,0,0,0,0,0,0,0,0,0,-10.76927369,-12.90633939,-9.770637935,0,0,0,0,0,0,0,0,0,11.69362896,5.887826777,-2.551512138,0,0,0,0,0,0,0,0,0,2.435639968,3.587098784,8.475278917,0,0,0,0,0,0,0,0,0,-6.639768375,-3.825165957,-1.914041913,0,0,0,0,0,0,0,0,0,8.896559063,8.554661022,11.42900911,0,0,0,0,0,0,0,0,0,-0.9286572269,1.14304821,-2.865431056,0,0,0,0,0,0,0,0,0,-8.767595589,-6.764844295,-2.200706612,0,0,0,0,0,0,0,0,0,1.109315765,0.3837332425,-1.282159869,0,0,0,0,0,0,0,0,0,11.05557939,8.85185008,4.577176974,0,0,0,0,0,0,0,0,0
-93.80374331,-111.4808654,-182.1292121,0,0,0,0,0,0,0,0,0,-16.37476441,-18.63481815,-15.71489906,0,0,0,0,0,0,0,0,0,-40.99193266,-49.50030028,-66.82071016,0,0,0,0,0,0,0,0,0,37.12841847,34.27895291,14.29820258,0,0,0,0,0,0,0,0,0,-22.59806398,-26.70591696,-35.41571245,0,0,0,0,0,0,0,0,0,-7.174642266,-11.26626737,-19.76269531,0,0,0,0,0,0,0,0,0,11.47888414,11.70281733,10.73658277,0,0,0,0,0,0,0,0,0,8.212344375,2.738431446,1.86114658,0,0,0,0,0,0,0,0,0,14.32083709,10.79862454,3.24448386,0,0,0,0,0,0,0,0,0,14.17391002,19.20792739,10.61245252,0,0,0,0,0,0,0,0,0,18.21398284,23.59551541,20.4690348,0,0,0,0,0,0,0,0,0,-0.8135812614,4.938220058,10.92671631,0,0,0,0,0,0,0,0,0,-17.99611283,-16.01737334,-3.513438102,0,0,0,0,0,0,0,0,0,-20.14245127,-22.71259103,-15.27384661,0,0,0,0,0,0,0,0,0,7.300051487,6.066297263,5.518990832,0,0,0,0,0,0,0,0,0,0.2985935426,0.898670874,-4.523632635,0,0,0,0,0,0,0,0,0,-8.629024146,-8.872144428,-8.804470476,0,0,0,0,0,0,0,0,0,-0.2161892892,-7.143946615,-11.98045892,0,0,0,0,0,0,0,0,0,27.15949297,18.59142632,1.661044798,0,0,0,0,0,0,0,0,0,21.48040258,22.65186689,22.48692018,0,0,0,0,0,0,0,0,0
-158.2735098,-122.1500502,-133.682998,0,0,0,0,0,0,0,0,0,-14.89198873,-8.047096297,3.534231282,0,0,0,0,0,0,0,0,0,-77.46334916,-49.74467709,-47.56568746,0,0,0,0,0,0,0,0,0,-26.72697762,0.6233558673,14.66306254,0,0,0,0,0,0,0,0,0,7.296416592,1.726582084,-3.949110203,0,0,0,0,0,0,0,0,0,-34.66315937,-21.98723455,-11.81025776,0,0,0,0,0,0,0,0,0,18.81711412,4.459916217,-3.10862852,0,0,0,0,0,0,0,0,0,26.91229962,13.3583189,5.65850881,0,0,0,0,0,0,0,0,0,7.237210992,0.5934608569,-8.578301917,0,0,0,0,0,0,0,0,0,14.65855956,18.22568188,19.25502635,0,0,0,0,0,0,0,0,0,34.94925473,38.4647501,40.98270315,0,0,0,0,0,0,0,0,0,-10.20171903,-8.160821841,0.4926003358,0,0,0,0,0,0,0,0,0,-23.79136005,-25.87835259,-21.93612419,0,0,0,0,0,0,0,0,0,-6.282708507,-12.05937705,-14.37460178,0,0,0,0,0,0,0,0,0,8.334433247,11.34012836,6.300344253,0,0,0,0,0,0,0,0,0,-0.5094267906,5.924819414,7.960929341,0,0,0,0,0,0,0,0,0,-18.08996699,-22.9196131,-22.8426939,0,0,0,0,0,0,0,0,0,-2.049689032,-10.37854766,-14.91042243,0,0,0,0,0,0,0,0,0,28.39917072,33.43647076,32.03086395,0,0,0,0,0,0,0,0,0,11.65182007,17.64097193,23.16209997,0,0,0,0,0,0,0,0,0
-152.9452179,-167.5757737,0,0,0,0,0,0,0,0,0,0,-13.1556151,-3.027870135,0,0,0,0,0,0,0,0,0,0,-85.49873397,-84.21821901,0,0,0,0,0,0,0,0,0,0,-13.70278474,-11.57510212,0,0,0,0,0,0,0,0,0,0,-7.053295256,-5.284953563,0,0,0,0,0,0,0,0,0,0,-13.5582537,-17.56616416,0,0,0,0,0,0,0,0,0,0,27.78932354,20.89005027,0,0,0,0,0,0,0,0,0,0,23.85013231,22.79943411,0,0,0,0,0,0,0,0,0,0,17.7330599,20.68866679,0,0,0,0,0,0,0,0,0,0,10.50093378,16.10802594,0,0,0,0,0,0,0,0,0,0,-21.96516903,-19.88916323,0,0,0,0,0,0,0,0,0,0,-7.355855807,-16.10725076,0,0,0,0,0,0,0,0,0,0,2.924585689,-0.4402159732,0,0,0,0,0,0,0,0,0,0,1.745119389,5.439596688,0,0,0,0,0,0,0,0,0,0,-2.977290616,-0.3242485524,0,0,0,0,0,0,0,0,0,0,19.68708241,17.09910462,0,0,0,0,0,0,0,0,0,0,5.601561658,8.561633093,0,0,0,0,0,0,0,0,0,0,-13.90055377,-7.329713235,0,0,0,0,0,0,0,0,0,0,7.558666077,7.241058706,0,0,0,0,0,0,0,0,0,0,7.007725898,6.184524768,0,0,0,0,0,0,0,0,0,0
-351.2413388,-367.8848349,-430.0792567,-554.3233478,-599.7345438,-557.2556547,0,0,0,0,0,0,-43.27743585,-29.87217558,-2.552770492,15.23141511,33.6004078,61.62441226,0,0,0,0,0,0,-21.09085013,-14.6764705,-20.02754568,-14.83019464,-10.71732321,-23.16435195,0,0,0,0,0,0,-32.87496659,-16.60668262,5.608789277,3.267904765,-13.85829472,-29.17350153,0,0,0,0,0,0,-17.84195448,-13.60285378,-8.65749123,-3.755662698,-0.5812405774,-1.283464657,0,0,0,0,0,0,7.180705176,4.419319363,-6.969457526,-6.375656112,9.624086997,18.28956021,0,0,0,0,0,0,-7.881161615,-5.72926508,-2.424621098,0.1587065125,6.166930601,8.915437961,0,0,0,0,0,0,6.288480688,3.255634112,3.236066581,8.332682022,-4.005546326,-11.14831292,0,0,0,0,0,0,19.53044347,18.84475516,18.18861796,4.56040679,0.01292648897,-8.030219785,0,0,0,0,0,0,18.77882111,19.03077908,17.43875963,6.293226812,6.206931561,11.07916303,0,0,0,0,0,0,18.32808477,14.35959495,-4.02581027,-9.571900928,-0.6425139565,-3.236524684,0,0,0,0,0,0,-24.16241087,-22.23419272,-16.4199772,-8.630192836,-5.656360101,-17.54302654,0,0,0,0,0,0,-10.53297352,-13.80687898,-18.49104932,-10.6124685,-12.50592214,-15.49521199,0,0,0,0,0,0,-1.189202829,-2.519591773,3.227349102,-0.6573563981,-7.88260436,-5.378834538,0,0,0,0,0,0,0.3963893058,5.533714784,9.145810788,1.396550739,-8.279802761,-8.150024359,0,0,0,0,0,0,-6.625347829,-5.449691927,-4.132118654,0.138020064,1.429831358,4.351087627,0,0,0,0,0,0,-4.419232649,0.7562535611,9.486742064,9.971173687,6.485647797,17.6085447,0,0,0,0,0,0,-0.2292545544,4.42156338,7.0636652,8.223195602,5.719079546,6.229935519,0,0,0,0,0,0,6.735209479,6.594474315,1.366954221,-3.051147188,0.3577320299,-6.962445828,0,0,0,0,0,0,-1.27230483,2.822342226,-1.866904163,-7.528954096,-4.11752662,-10.68965439,0,0,0,0,0,0
-105.7370698,-128.4663775,-229.6459439,0,0,0,0,0,0,0,0,0,-30.90688012,-33.18036228,-32.76246598,0,0,0,0,0,0,0,0,0,-41.49763744,-51.93159862,-70.56535247,0,0,0,0,0,0,0,0,0,16.23238608,19.89604022,18.09417829,0,0,0,0,0,0,0,0,0,-23.85015525,-23.73470158,-27.89165111,0,0,0,0,0,0,0,0,0,-19.3845902,-19.66711138,-18.89606157,0,0,0,0,0,0,0,0,0,12.48640669,11.4948376,7.638348303,0,0,0,0,0,0,0,0,0,3.026496937,-1.209170327,-8.079112542,0,0,0,0,0,0,0,0,0,24.36873387,16.34410576,-1.629315782,0,0,0,0,0,0,0,0,0,24.43652208,27.5839652,18.77363029,0,0,0,0,0,0,0,0,0,21.57369479,30.42561393,32.80915407,0,0,0,0,0,0,0,0,0,-1.678537759,2.571476139,10.31983026,0,0,0,0,0,0,0,0,0,-25.07742195,-26.32661677,-23.91847794,0,0,0,0,0,0,0,0,0,-12.7986425,-22.44648878,-33.42641947,0,0,0,0,0,0,0,0,0,16.31114695,11.12982739,0.1020186844,0,0,0,0,0,0,0,0,0,7.089140491,11.23511019,12.34162416,0,0,0,0,0,0,0,0,0,-14.90060676,-12.23932293,-4.110371441,0,0,0,0,0,0,0,0,0,-9.579703029,-14.4162753,-16.03124436,0,0,0,0,0,0,0,0,0,23.30247018,19.83910275,14.22562563,0,0,0,0,0,0,0,0,0,21.77477681,29.16895383,36.90830143,0,0,0,0,0,0,0,0,0
-81.64675267,-94.75373718,-165.1121109,0,0,0,0,0,0,0,0,0,-33.97040272,-32.57565065,-25.88031872,0,0,0,0,0,0,0,0,0,-29.10416934,-38.24010434,-57.81116283,0,0,0,0,0,0,0,0,0,29.36613688,30.28944512,26.51108303,0,0,0,0,0,0,0,0,0,-41.61273259,-38.24934153,-34.82200502,0,0,0,0,0,0,0,0,0,-4.895724775,-10.26836226,-14.43702345,0,0,0,0,0,0,0,0,0,6.526769847,8.481019366,17.37959645,0,0,0,0,0,0,0,0,0,-2.390962084,-1.509712619,1.074057787,0,0,0,0,0,0,0,0,0,-2.306353673,-2.706282178,1.652522485,0,0,0,0,0,0,0,0,0,0.3198697289,7.421892443,18.43286379,0,0,0,0,0,0,0,0,0,7.833741882,15.08510435,23.53823665,0,0,0,0,0,0,0,0,0,0.6571393238,4.801174418,13.9664173,0,0,0,0,0,0,0,0,0,-14.6187981,-14.13583102,-4.643289587,0,0,0,0,0,0,0,0,0,-20.58751836,-22.17367472,-19.60996216,0,0,0,0,0,0,0,0,0,-1.693588733,-4.243094953,-7.010763014,0,0,0,0,0,0,0,0,0,10.50291633,11.46404332,4.251224001,0,0,0,0,0,0,0,0,0,-3.543026275,-1.15661166,-5.516876359,0,0,0,0,0,0,0,0,0,-5.997320317,-7.980809173,-15.14443507,0,0,0,0,0,0,0,0,0,15.64076622,11.83997982,3.948671704,0,0,0,0,0,0,0,0,0,21.2384865,24.5267343,25.33040481,0,0,0,0,0,0,0,0,0
-157.9610116,-179.9935688,0,0,0,0,0,0,0,0,0,0,-53.26406697,-44.09026068,0,0,0,0,0,0,0,0,0,0,-89.77426067,-88.31208361,0,0,0,0,0,0,0,0,0,0,24.10945517,22.55837673,0,0,0,0,0,0,0,0,0,0,-32.50179514,-27.01926522,0,0,0,0,0,0,0,0,0,0,11.46400099,7.65469473,0,0,0,0,0,0,0,0,0,0,24.4667973,23.36434913,0,0,0,0,0,0,0,0,0,0,27.42966932,22.31696335,0,0,0,0,0,0,0,0,0,0,17.14085359,18.86614312,0,0,0,0,0,0,0,0,0,0,-0.5120472778,5.288880295,0,0,0,0,0,0,0,0,0,0,-19.01773109,-8.929326205,0,0,0,0,0,0,0,0,0,0,-26.81121633,-26.17091149,0,0,0,0,0,0,0,0,0,0,10.68872188,1.414687983,0,0,0,0,0,0,0,0,0,0,-2.962758155,-4.038000996,0,0,0,0,0,0,0,0,0,0,-1.543306593,2.044123922,0,0,0,0,0,0,0,0,0,0,20.84533543,17.8655619,0,0,0,0,0,0,0,0,0,0,13.40521911,9.285728962,0,0,0,0,0,0,0,0,0,0,2.144303544,5.334773542,0,0,0,0,0,0,0,0,0,0,0.3850214514,3.492415326,0,0,0,0,0,0,0,0,0,0,-0.7447091699,-3.142150129,0,0,0,0,0,0,0,0,0,0
-69.72516137,-105.6705751,-244.3159795,0,0,0,0,0,0,0,0,0,14.52512582,14.28086836,6.021123068,0,0,0,0,0,0,0,0,0,-58.85326661,-65.56388358,-60.09046906,0,0,0,0,0,0,0,0,0,48.91286006,46.87371516,28.11308762,0,0,0,0,0,0,0,0,0,0.7429687843,4.477815494,15.88525539,0,0,0,0,0,0,0,0,0,2.691775172,3.125556673,-7.97495609,0,0,0,0,0,0,0,0,0,1.732228631,1.494334813,1.895204465,0,0,0,0,0,0,0,0,0,-5.552200689,-6.599820168,-16.80751361,0,0,0,0,0,0,0,0,0,-7.97880526,-11.48101932,-17.63670276,0,0,0,0,0,0,0,0,0,28.33406172,23.95115239,7.119598143,0,0,0,0,0,0,0,0,0,13.44250289,16.52238029,23.58522441,0,0,0,0,0,0,0,0,0,-3.848022408,0.01304924039,6.792049394,0,0,0,0,0,0,0,0,0,-11.99361355,-11.09868366,-4.600502105,0,0,0,0,0,0,0,0,0,-3.997720925,-4.831473801,-5.728446794,0,0,0,0,0,0,0,0,0,7.666708226,3.251278099,-2.07180215,0,0,0,0,0,0,0,0,0,0.2778798481,-0.6140619547,0.9421758646,0,0,0,0,0,0,0,0,0,-16.30914996,-13.11797064,-4.108591281,0,0,0,0,0,0,0,0,0,-16.100825,-15.4949498,-11.9812415,0,0,0,0,0,0,0,0,0,18.43878028,17.59189238,12.71944672,0,0,0,0,0,0,0,0,0,9.638685601,11.90585654,18.62099774,0,0,0,0,0,0,0,0,0
-157.609893,-114.6790664,-121.0016822,-172.6273612,0,0,0,0,0,0,0,0,5.118217848,-27.91298663,-62.45475825,-75.65520063,0,0,0,0,0,0,0,0,-61.80642223,-55.65935779,-71.06679317,-85.28324738,0,0,0,0,0,0,0,0,-3.100075589,4.571391272,5.356227482,-20.01576392,0,0,0,0,0,0,0,0,-12.59246519,-14.52175853,-21.19622501,-44.10677345,0,0,0,0,0,0,0,0,-1.508091298,-7.725451799,-8.748153561,-5.952625015,0,0,0,0,0,0,0,0,-8.747956192,0.9045793078,2.853238488,3.687252499,0,0,0,0,0,0,0,0,4.092270206,-8.033310069,-17.29618081,-15.05906682,0,0,0,0,0,0,0,0,-13.52332892,-8.893485537,-8.351759032,-8.822057876,0,0,0,0,0,0,0,0,22.70596637,24.57297273,22.39629265,11.14305104,0,0,0,0,0,0,0,0,28.71511436,31.19247919,36.94498709,20.67360444,0,0,0,0,0,0,0,0,10.04346428,9.82965273,18.43587308,19.88356954,0,0,0,0,0,0,0,0,-8.105726029,-11.17116389,-8.037640863,1.876975526,0,0,0,0,0,0,0,0,-17.51811272,-19.70985177,-22.70052771,-12.09151925,0,0,0,0,0,0,0,0,-0.7573586263,-0.02100011128,-8.652534789,-17.00470591,0,0,0,0,0,0,0,0,14.87073262,18.33643204,14.5888237,0.3769576372,0,0,0,0,0,0,0,0,-13.14723604,-13.52585326,-11.28715043,-12.27704554,0,0,0,0,0,0,0,0,-26.38736724,-28.51753581,-30.49966472,-21.95801203,0,0,0,0,0,0,0,0,4.627924005,13.28447329,11.39939904,0.6677575739,0,0,0,0,0,0,0,0,23.91727784,27.79711857,33.05693394,26.00141064,0,0,0,0,0,0,0,0
-159.4582146,-113.2703485,-106.0296014,-149.9418843,0,0,0,0,0,0,0,0,-5.01367954,-43.61717441,-71.72957332,-75.03333378,0,0,0,0,0,0,0,0,-69.34884756,-60.10066236,-80.98380281,-93.37450544,0,0,0,0,0,0,0,0,-13.59175998,-1.157197694,-4.870943194,-24.5260213,0,0,0,0,0,0,0,0,-12.21970309,-13.84803265,-27.41033601,-49.67766857,0,0,0,0,0,0,0,0,-4.396184974,-3.917412743,-0.1818026497,-4.908672541,0,0,0,0,0,0,0,0,3.123390561,7.52630327,9.930354388,-0.8351451397,0,0,0,0,0,0,0,0,21.34542949,-1.370096747,-13.85701068,-19.22167103,0,0,0,0,0,0,0,0,-19.71352451,-8.304199166,-1.718685078,-3.489702508,0,0,0,0,0,0,0,0,13.98898393,23.77465788,19.39902974,12.87574709,0,0,0,0,0,0,0,0,30.16341641,29.47280707,22.33373186,13.28925648,0,0,0,0,0,0,0,0,7.64698745,8.552187261,12.2435385,20.14890388,0,0,0,0,0,0,0,0,-3.004142164,-10.99641634,-3.911535685,6.520429519,0,0,0,0,0,0,0,0,-16.64219344,-23.02554946,-12.39230473,2.311507242,0,0,0,0,0,0,0,0,-19.33443173,-14.23530965,-10.51650034,-3.215519494,0,0,0,0,0,0,0,0,2.079147164,6.963987883,1.88902178,0.2334934843,0,0,0,0,0,0,0,0,-3.141130828,-10.62776472,-12.44003482,-6.13236311,0,0,0,0,0,0,0,0,-29.49435688,-29.07969068,-26.88477146,-19.05190227,0,0,0,0,0,0,0,0,-3.344258054,7.678675788,8.660454404,-2.660749141,0,0,0,0,0,0,0,0,32.14249644,36.96629383,33.06941051,18.48537807,0,0,0,0,0,0,0,0
-305.08375,-329.8703559,0,0,0,0,0,0,0,0,0,0,-66.21789052,-60.79533309,0,0,0,0,0,0,0,0,0,0,-57.00366637,-51.88886904,0,0,0,0,0,0,0,0,0,0,-26.98848089,-31.42788392,0,0,0,0,0,0,0,0,0,0,-40.93853843,-40.38769604,0,0,0,0,0,0,0,0,0,0,2.037567212,3.145607778,0,0,0,0,0,0,0,0,0,0,7.282123447,1.092459837,0,0,0,0,0,0,0,0,0,0,12.38073268,7.399149872,0,0,0,0,0,0,0,0,0,0,35.76747177,33.8337594,0,0,0,0,0,0,0,0,0,0,-1.332816826,9.956729894,0,0,0,0,0,0,0,0,0,0,-10.44385865,-5.103502758,0,0,0,0,0,0,0,0,0,0,-13.01754833,-14.32304094,0,0,0,0,0,0,0,0,0,0,6.318733007,2.05422764,0,0,0,0,0,0,0,0,0,0,-10.72316844,-10.11541923,0,0,0,0,0,0,0,0,0,0,-4.430583138,-4.806910608,0,0,0,0,0,0,0,0,0,0,0.5498373802,1.064737992,0,0,0,0,0,0,0,0,0,0,-8.273806615,-4.992608739,0,0,0,0,0,0,0,0,0,0,-6.471631834,-8.028409597,0,0,0,0,0,0,0,0,0,0,9.040682036,7.55430119,0,0,0,0,0,0,0,0,0,0,11.16851768,16.58830389,0,0,0,0,0,0,0,0,0,0
-36.0453162,-59.35469677,-180.637049,0,0,0,0,0,0,0,0,0,13.22966312,18.8384194,28.38455731,0,0,0,0,0,0,0,0,0,-51.9709435,-57.40956189,-62.07756277,0,0,0,0,0,0,0,0,0,15.42583086,16.25851976,11.10347385,0,0,0,0,0,0,0,0,0,-7.583866267,-2.120611761,6.468317504,0,0,0,0,0,0,0,0,0,-17.94728039,-15.24055006,-12.68804017,0,0,0,0,0,0,0,0,0,-7.46101125,-7.896886039,-8.453867093,0,0,0,0,0,0,0,0,0,8.147211971,9.178653175,6.533174328,0,0,0,0,0,0,0,0,0,-10.34778972,-8.495603067,-8.005604051,0,0,0,0,0,0,0,0,0,24.17117625,22.67074778,15.04089201,0,0,0,0,0,0,0,0,0,3.625198243,4.206886805,4.330142633,0,0,0,0,0,0,0,0,0,-7.717732076,-1.543904652,6.021422309,0,0,0,0,0,0,0,0,0,-19.45011579,-19.88362709,-18.62813085,0,0,0,0,0,0,0,0,0,-3.27571938,-5.474052527,-8.423336907,0,0,0,0,0,0,0,0,0,-0.673971944,-1.398243075,-3.813727961,0,0,0,0,0,0,0,0,0,-0.9026236782,1.238891208,6.127910149,0,0,0,0,0,0,0,0,0,-17.03266287,-17.79990847,-13.94890297,0,0,0,0,0,0,0,0,0,19.83939402,15.84313237,6.70266524,0,0,0,0,0,0,0,0,0,9.442149251,10.68924996,12.37068309,0,0,0,0,0,0,0,0,0,-17.38964386,-13.3274047,-6.826140418,0,0,0,0,0,0,0,0,0
-115.9888788,-139.0605673,0,0,0,0,0,0,0,0,0,0,-82.69340787,-60.82972534,0,0,0,0,0,0,0,0,0,0,-84.10954707,-77.57549757,0,0,0,0,0,0,0,0,0,0,14.95409535,12.21446848,0,0,0,0,0,0,0,0,0,0,-46.95872689,-45.21057572,0,0,0,0,0,0,0,0,0,0,27.15023102,22.50218558,0,0,0,0,0,0,0,0,0,0,15.35685654,11.14564584,0,0,0,0,0,0,0,0,0,0,43.13564771,28.50374831,0,0,0,0,0,0,0,0,0,0,28.05675422,22.65885477,0,0,0,0,0,0,0,0,0,0,17.13837483,19.44245291,0,0,0,0,0,0,0,0,0,0,-27.76973877,-19.42896414,0,0,0,0,0,0,0,0,0,0,-5.102477334,-7.560982657,0,0,0,0,0,0,0,0,0,0,8.755635869,4.558344892,0,0,0,0,0,0,0,0,0,0,2.788876546,1.702206376,0,0,0,0,0,0,0,0,0,0,11.96489514,17.51797678,0,0,0,0,0,0,0,0,0,0,0.3357435435,1.174919909,0,0,0,0,0,0,0,0,0,0,12.24034154,11.1781486,0,0,0,0,0,0,0,0,0,0,4.367681031,7.507686918,0,0,0,0,0,0,0,0,0,0,7.072645147,5.69318218,0,0,0,0,0,0,0,0,0,0,-4.890259613,-6.760598956,0,0,0,0,0,0,0,0,0,0
